2.719907991101315203e-01
2.042863593975212944e-01
5.972478875755971722e-02
6.992598625643181576e-02
3.368187185362130076e-02
9.619322721626885619e-02
1.018537051375398989e-01
2.930780464442190314e-01
2.464346968129986493e-02
2.852502633503270491e-01
1.220548906975022080e-01
4.373165920975775611e-01
2.757066945502217870e-01
2.174958910809038082e-01
6.801374083537027604e-02
1.331523664771575299e-01
1.496875827539118076e-01
2.094875235006526115e-01
1.295613835560471827e-01
1.752492551182371072e-01
2.702112238949415379e-02
3.952973025054104528e-01
1.174802275206882907e-01
1.018469097119047012e-01
1.328679053865502169e-01
2.748907066951388201e-01
2.364968573082760483e-01
2.202448372301081814e-01
9.109955464159176508e-02
1.742683219397345717e-01
1.063784439203492305e-01
7.662869826457245626e-02
1.554316377606682620e-01
2.363026372746281634e-01
2.204721284439161988e-01
7.491827113446590525e-02
