2.8008513
5.956578
-4.628106
-1.0508809
-4.9979596
-0.6533472
5.9393077
-2.8614242
-5.7913713
-3.2389517
3.966431
-3.5315168
3.4472132
4.7627397
-2.3243232
4.459192
4.5786324
6.6287966
0.62789035
6.31643
4.8370805
0.4850585
-7.377021
0.70402604
-2.7231019
-3.3958607
-6.72727
-2.7292633
4.1205397
0.99264044
-3.3463922
-6.312112
3.697355
-5.3109155
-2.1052132
-4.285032
